"CaseId";"EventName";"Timestamp"
"10788";"Receive Delivery Confirmation";"2017-08-10T17:24:35"
"10789";"Receive Customer Order";"2017-08-05T02:58:39"
"10789";"Receive Payment";"2017-08-06T20:39:59"
"10789";"Send T-shirt to Printing";"2017-08-08T11:27:03"
"10789";"T-shirt Printed";"2017-08-13T19:23:29"
"10789";"Receive T-shirt from Printing";"2017-08-17T09:58:06"
"10789";"Ship Goods Express";"2017-08-19T01:15:11"
"10789";"Receive Delivery Confirmation";"2017-08-23T16:00:42"
"10790";"Receive Customer Order";"2017-09-05T16:39:29"
"10790";"Receive Payment";"2017-09-07T19:58:24"
"10790";"Send T-shirt to Printing";"2017-09-08T15:40:44"
"10790";"T-shirt Printed";"2017-09-09T23:49:11"
"10790";"Receive T-shirt from Printing";"2017-09-11T07:28:14"
"10790";"Ship Goods Express";"2017-09-13T00:22:32"
"10790";"Receive Delivery Confirmation";"2017-09-17T05:09:07"
"10791";"Receive Customer Order";"2017-07-04T17:53:15"
"10791";"Receive Payment";"2017-07-06T06:30:49"
"10791";"Send T-shirt to Printing";"2017-07-07T03:29:49"
"10791";"T-shirt Printed";"2017-07-10T01:45:53"
"10791";"Receive T-shirt from Printing";"2017-07-10T13:23:37"
"10791";"Ship Goods Express";"2017-07-11T05:53:42"
"10791";"Receive Delivery Confirmation";"2017-07-15T07:02:58"
"10792";"Receive Customer Order";"2017-07-24T07:12:31"
"10792";"Receive Payment";"2017-07-26T12:35:52"
"10792";"Send T-shirt to Printing";"2017-07-26T18:41:45"
"10792";"T-shirt Printed";"2017-07-31T21:58:24"
"10792";"Receive T-shirt from Printing";"2017-08-02T04:16:35"
"10792";"Ship Goods Express";"2017-08-03T18:21:13"
"10792";"Receive Delivery Confirmation";"2017-08-06T23:59:11"
"10793";"Receive Customer Order";"2017-06-19T05:35:05"
"10793";"Receive Payment";"2017-06-23T02:39:29"
"10793";"Send T-shirt to Printing";"2017-06-26T01:43:57"
"10793";"T-shirt Printed";"2017-06-29T10:17:18"
"10793";"Receive T-shirt from Printing";"2017-07-01T06:50:18"
"10793";"Ship Goods Express";"2017-07-02T05:42:51"
"10793";"Receive Delivery Confirmation";"2017-07-05T14:24:26"
"10794";"Receive Customer Order";"2017-08-22T04:39:54"
"10794";"Receive Payment";"2017-08-24T09:17:12"
"10794";"Send T-shirt to Printing";"2017-08-26T16:53:50"
"10794";"T-shirt Printed";"2017-08-27T03:02:43"
"10794";"Receive T-shirt from Printing";"2017-08-30T05:44:32"
"10794";"Ship Goods Express";"2017-08-30T22:01:31"
"10794";"Receive Delivery Confirmation";"2017-09-04T10:01:10"
"10795";"Receive Customer Order";"2017-07-07T23:36:20"
"10795";"Receive Payment";"2017-07-09T22:32:48"
"10795";"Send T-shirt to Printing";"2017-07-11T08:03:26"
"10795";"T-shirt Printed";"2017-07-12T22:06:55"
"10795";"Receive T-shirt from Printing";"2017-07-14T19:57:44"
"10795";"Ship Goods Express";"2017-07-16T14:52:24"
"10795";"Receive Delivery Confirmation";"2017-07-21T13:17:16"
"10796";"Receive Customer Order";"2017-07-25T22:06:54"
"10796";"Receive Payment";"2017-07-27T14:36:25"
"10796";"Send T-shirt to Printing";"2017-07-27T23:59:01"
"10796";"T-shirt Printed";"2017-08-01T01:09:01"
"10796";"Receive T-shirt from Printing";"2017-08-03T08:27:17"
"10796";"Ship Goods Express";"2017-08-05T03:34:46"
"10796";"Receive Delivery Confirmation";"2017-08-10T00:45:45"
"10797";"Receive Customer Order";"2017-09-26T00:48:43"
"10797";"Receive Payment";"2017-09-29T07:41:59"
"10797";"Send T-shirt to Printing";"2017-10-02T04:59:56"
"10797";"T-shirt Printed";"2017-10-02T08:45:21"
"10797";"Receive T-shirt from Printing";"2017-10-05T13:42:25"
"10797";"Ship Goods Express";"2017-10-06T15:13:33"
"10797";"Receive Delivery Confirmation";"2017-10-10T22:20:12"
"10798";"Receive Customer Order";"2017-07-04T23:31:51"
"10798";"Receive Payment";"2017-07-08T16:54:23"
"10798";"Send T-shirt to Printing";"2017-07-11T16:45:36"
"10798";"T-shirt Printed";"2017-07-12T14:31:03"
"10798";"Receive T-shirt from Printing";"2017-07-12T20:02:07"
"10798";"Ship Goods Express";"2017-07-13T19:35:47"
"10798";"Receive Delivery Confirmation";"2017-07-17T14:15:54"
"10799";"Receive Customer Order";"2017-07-01T01:06:32"
"10799";"Receive Payment";"2017-07-05T11:22:06"
"10799";"Send T-shirt to Printing";"2017-07-06T23:14:56"
"10799";"Order Canceled";"2017-07-08T21:32:59"
"10800";"Receive Customer Order";"2017-06-17T12:45:30"
"10800";"Receive Payment";"2017-06-22T12:36:55"
"10800";"Send T-shirt to Printing";"2017-06-22T13:37:32"
"10800";"Order Canceled";"2017-06-26T08:15:03"
"10801";"Receive Customer Order";"2017-08-03T23:53:50"
"10801";"Receive Payment";"2017-08-06T09:26:46"
"10801";"Send T-shirt to Printing";"2017-08-07T12:46:04"
"10801";"Order Canceled";"2017-08-08T00:17:46"
"10802";"Receive Customer Order";"2017-08-06T22:35:49"
"10802";"Receive Payment";"2017-08-08T23:42:25"
"10802";"Send T-shirt to Printing";"2017-08-10T21:21:24"
"10802";"Order Canceled";"2017-08-11T02:51:56"
"10803";"Receive Customer Order";"2017-06-24T11:03:25"
"10803";"Receive Payment";"2017-06-26T07:51:35"
"10803";"Send T-shirt to Printing";"2017-06-29T06:09:32"
"10803";"Order Canceled";"2017-06-29T09:41:43"
"10804";"Receive Customer Order";"2017-09-17T03:33:28"
"10804";"Receive Payment";"2017-09-20T17:57:17"
"10804";"Send T-shirt to Printing";"2017-09-23T10:40:03"
"10804";"Order Canceled";"2017-09-23T19:38:21"
"10805";"Receive Customer Order";"2017-06-01T18:49:28"
"10805";"Receive Payment";"2017-06-06T03:22:28"
"10805";"Send T-shirt to Printing";"2017-06-07T11:06:26"
"10805";"Order Canceled";"2017-06-07T21:15:22"
"10806";"Receive Customer Order";"2017-06-20T19:40:57"
"10806";"Receive Payment";"2017-06-21T22:43:49"
"10806";"Send T-shirt to Printing";"2017-06-24T01:07:22"
"10806";"Order Canceled";"2017-06-25T18:22:18"
"10807";"Receive Customer Order";"2017-09-18T19:30:09"
"10807";"Receive Payment";"2017-09-20T22:40:05"
"10807";"Send T-shirt to Printing";"2017-09-21T15:28:15"
"10807";"Order Canceled";"2017-09-21T22:17:28"
"10808";"Receive Customer Order";"2017-06-21T20:46:52"
"10808";"Receive Payment";"2017-06-25T05:11:34"
"10808";"Send T-shirt to Printing";"2017-06-27T21:29:29"
"10808";"Order Canceled";"2017-06-29T09:03:40"
"10809";"Receive Customer Order";"2017-06-26T21:36:34"
"10809";"Receive Payment";"2017-06-30T22:06:58"
"10809";"Send T-shirt to Printing";"2017-07-01T21:12:52"
"10809";"Order Canceled";"2017-07-04T22:04:33"
"10810";"Receive Customer Order";"2017-08-05T09:49:57"
"10810";"Receive Payment";"2017-08-08T01:39:04"
"10810";"Send T-shirt to Printing";"2017-08-08T03:10:20"
"10810";"Order Canceled";"2017-08-08T22:04:52"
"10811";"Receive Customer Order";"2017-07-16T19:09:54"
"10811";"Receive Payment";"2017-07-20T10:49:06"
"10811";"Send T-shirt to Printing";"2017-07-22T01:36:34"
"10811";"Order Canceled";"2017-07-22T09:36:16"
"10812";"Receive Customer Order";"2017-06-04T14:09:55"
"10812";"Receive Payment";"2017-06-08T22:48:16"
"10812";"Send T-shirt to Printing";"2017-06-10T12:08:18"
"10812";"Order Canceled";"2017-06-12T07:54:40"
"10813";"Receive Customer Order";"2017-09-23T03:55:08"
"10813";"Receive Payment";"2017-09-26T08:47:47"
"10813";"Send T-shirt to Printing";"2017-09-27T22:33:51"
"10813";"Order Canceled";"2017-09-30T22:57:37"
"10814";"Receive Customer Order";"2017-06-29T09:52:46"
"10814";"Receive Payment";"2017-07-04T00:57:14"
"10814";"Send T-shirt to Printing";"2017-07-06T00:44:17"
"10814";"Order Canceled";"2017-07-09T08:05:01"
"10815";"Receive Customer Order";"2017-06-13T04:09:04"
"10815";"Receive Payment";"2017-06-18T00:50:42"
"10815";"Send T-shirt to Printing";"2017-06-19T05:08:09"
"10815";"Order Canceled";"2017-06-19T21:55:21"
"10816";"Receive Customer Order";"2017-07-14T19:18:04"
"10816";"Receive Payment";"2017-07-16T20:09:31"
"10816";"Send T-shirt to Printing";"2017-07-18T19:37:22"
"10816";"Order Canceled";"2017-07-21T04:53:01"
"10817";"Receive Customer Order";"2017-09-30T09:17:43"
"10817";"Receive Payment";"2017-10-04T16:27:43"
"10817";"Send T-shirt to Printing";"2017-10-06T21:03:11"
"10817";"Order Canceled";"2017-10-08T12:14:53"
"10818";"Receive Customer Order";"2017-07-31T08:22:30"
"10818";"Receive Payment";"2017-08-05T04:52:35"
"10818";"Send T-shirt to Printing";"2017-08-06T18:03:18"
"10818";"Order Canceled";"2017-08-10T07:13:54"
"10819";"Receive Customer Order";"2017-07-02T01:12:24"
"10819";"Receive Payment";"2017-07-04T00:53:02"
"10819";"Send T-shirt to Printing";"2017-07-06T04:10:08"
"10819";"Order Canceled";"2017-07-08T21:28:32"
"10820";"Receive Customer Order";"2017-08-12T14:52:54"
"10820";"Receive Payment";"2017-08-14T03:42:05"
"10820";"Send T-shirt to Printing";"2017-08-14T11:34:16"
"10820";"Order Canceled";"2017-08-14T20:02:52"
"10821";"Receive Customer Order";"2017-07-05T01:27:54"
"10821";"Receive Payment";"2017-07-06T05:15:59"
"10821";"Send T-shirt to Printing";"2017-07-06T21:11:11"
"10821";"Order Canceled";"2017-07-10T07:51:53"
"10822";"Receive Customer Order";"2017-07-18T23:36:44"
"10822";"Receive Payment";"2017-07-21T09:42:37"
"10822";"Send T-shirt to Printing";"2017-07-23T22:06:30"
"10822";"Order Canceled";"2017-07-25T08:50:24"
"10823";"Receive Customer Order";"2017-06-10T01:07:18"
"10823";"Receive Payment";"2017-06-12T23:29:58"
"10823";"Send T-shirt to Printing";"2017-06-13T02:55:55"
"10823";"Order Canceled";"2017-06-16T04:33:05"
"10824";"Receive Customer Order";"2017-09-22T05:00:53"
"10824";"Receive Payment";"2017-09-23T08:09:02"
"10824";"Send T-shirt to Printing";"2017-09-26T02:06:34"
"10824";"Order Canceled";"2017-09-28T17:41:10"
"10825";"Receive Customer Order";"2017-07-18T14:10:59"
"10825";"Receive Payment";"2017-07-20T19:53:18"
"10825";"Send T-shirt to Printing";"2017-07-22T05:13:34"
"10825";"Order Canceled";"2017-07-23T16:07:57"
"10826";"Receive Customer Order";"2017-07-31T18:05:44"
"10826";"Receive Payment";"2017-08-03T03:40:28"
"10826";"Send T-shirt to Printing";"2017-08-04T20:09:15"
"10826";"Order Canceled";"2017-08-06T06:24:16"
"10827";"Receive Customer Order";"2017-09-30T10:52:46"
"10827";"Receive Payment";"2017-10-02T01:55:49"
"10827";"Send T-shirt to Printing";"2017-10-05T00:25:39"
"10827";"Order Canceled";"2017-10-07T09:46:32"
"10828";"Receive Customer Order";"2017-08-02T02:30:07"
"10828";"Receive Payment";"2017-08-06T01:11:16"
"10828";"Send T-shirt to Printing";"2017-08-08T01:13:14"
"10828";"Order Canceled";"2017-08-11T14:58:33"
"10829";"Receive Customer Order";"2017-06-05T02:04:45"
"10829";"Receive Payment";"2017-06-08T07:23:41"
"10829";"Send T-shirt to Printing";"2017-06-09T06:00:12"
"10829";"Order Canceled";"2017-06-12T14:42:44"
"10830";"Receive Customer Order";"2017-07-21T11:13:41"
"10830";"Receive Payment";"2017-07-23T22:09:50"
"10830";"Send T-shirt to Printing";"2017-07-26T00:09:11"
"10830";"Order Canceled";"2017-07-27T18:53:41"
"10831";"Receive Customer Order";"2017-06-12T09:32:19"
"10831";"Receive Payment";"2017-06-14T20:43:03"
"10831";"Send T-shirt to Printing";"2017-06-16T17:33:08"
"10831";"Order Canceled";"2017-06-18T16:32:31"
"10832";"Receive Customer Order";"2017-08-11T06:41:36"
"10832";"Receive Payment";"2017-08-16T00:56:41"
"10832";"Send T-shirt to Printing";"2017-08-16T23:38:57"
"10832";"Order Canceled";"2017-08-19T10:51:32"
"10833";"Receive Customer Order";"2017-08-22T17:37:46"
"10833";"Receive Payment";"2017-08-25T09:58:42"
"10833";"Send T-shirt to Printing";"2017-08-28T06:37:57"
"10833";"Order Canceled";"2017-08-29T01:47:57"
"10834";"Receive Customer Order";"2017-08-25T10:08:07"
"10834";"Receive Payment";"2017-08-28T02:24:02"
"10834";"Send T-shirt to Printing";"2017-08-30T13:35:08"
"10834";"Order Canceled";"2017-08-31T02:44:39"
"10835";"Receive Customer Order";"2017-06-21T12:21:23"
"10835";"Receive Payment";"2017-06-26T07:15:14"
"10835";"Send T-shirt to Printing";"2017-06-26T11:40:53"
"10835";"Order Canceled";"2017-06-27T11:47:57"
"10836";"Receive Customer Order";"2017-07-22T11:23:28"
"10836";"Receive Payment";"2017-07-26T04:13:11"
"10836";"Send T-shirt to Printing";"2017-07-29T00:23:51"
"10836";"Order Canceled";"2017-07-29T14:22:21"
"10837";"Receive Customer Order";"2017-07-18T01:03:15"
"10837";"Receive Payment";"2017-07-21T14:46:19"
"10837";"Send T-shirt to Printing";"2017-07-21T21:19:26"
"10837";"Order Canceled";"2017-07-22T02:04:41"
"10838";"Receive Customer Order";"2017-07-15T18:20:46"
"10838";"Receive Payment";"2017-07-17T16:32:14"
"10838";"Send T-shirt to Printing";"2017-07-18T12:40:52"
"10838";"Order Canceled";"2017-07-22T04:01:55"
"10839";"Receive Customer Order";"2017-06-17T19:14:41"
"10839";"Receive Payment";"2017-06-21T03:18:42"
"10839";"Send T-shirt to Printing";"2017-06-23T16:24:27"
"10839";"Order Canceled";"2017-06-27T15:18:35"
"10840";"Receive Customer Order";"2017-06-28T11:33:26"
"10840";"Receive Payment";"2017-07-02T06:22:18"
"10840";"Send T-shirt to Printing";"2017-07-04T21:07:05"
"10840";"Order Canceled";"2017-07-06T12:01:29"
"10841";"Receive Customer Order";"2017-06-15T21:05:01"
"10841";"Receive Payment";"2017-06-17T15:27:12"
"10841";"Ship Goods Express";"2017-06-17T22:29:55"
"10841";"Receive Delivery Confirmation";"2017-07-07T11:58:41"
"10842";"Receive Customer Order";"2017-07-27T10:23:50"
"10842";"Receive Payment";"2017-07-29T06:48:10"
"10842";"Ship Goods Express";"2017-07-30T14:31:44"
"10842";"Receive Delivery Confirmation";"2017-08-08T10:48:30"
"10843";"Receive Customer Order";"2017-08-12T06:01:54"
"10843";"Receive Payment";"2017-08-16T23:58:36"
"10843";"Ship Goods Express";"2017-08-17T10:29:51"
"10843";"Receive Delivery Confirmation";"2017-08-30T23:39:20"
"10844";"Receive Customer Order";"2017-09-08T14:18:25"
"10844";"Receive Payment";"2017-09-13T08:49:34"
"10844";"Ship Goods Express";"2017-09-14T10:12:52"
"10844";"Receive Delivery Confirmation";"2017-09-24T20:51:17"
"10845";"Receive Customer Order";"2017-08-19T07:19:53"
"10845";"Receive Payment";"2017-08-22T00:23:28"
"10845";"Ship Goods Express";"2017-08-22T06:37:12"
"10845";"Receive Delivery Confirmation";"2017-09-07T18:13:40"
"10846";"Receive Customer Order";"2017-08-06T08:05:52"
"10846";"Receive Payment";"2017-08-08T08:48:21"
"10846";"Ship Goods Express";"2017-08-09T19:36:25"
"10846";"Receive Delivery Confirmation";"2017-08-23T05:03:44"
"10847";"Receive Customer Order";"2017-08-03T20:54:33"
"10847";"Receive Payment";"2017-08-06T09:09:42"
"10847";"Ship Goods Express";"2017-08-06T17:17:26"
"10847";"Receive Delivery Confirmation";"2017-08-17T14:43:53"
"10848";"Receive Customer Order";"2017-08-18T09:38:21"
"10848";"Receive Payment";"2017-08-22T23:20:08"
"10848";"Ship Goods Express";"2017-08-24T18:27:55"
"10848";"Receive Delivery Confirmation";"2017-09-09T19:13:37"
"10849";"Receive Customer Order";"2017-09-02T20:26:10"
"10849";"Receive Payment";"2017-09-06T03:29:28"
"10849";"Ship Goods Express";"2017-09-07T23:18:32"
"10849";"Receive Delivery Confirmation";"2017-09-15T01:23:55"
"10850";"Receive Customer Order";"2017-09-14T03:19:05"
"10850";"Receive Payment";"2017-09-17T10:12:27"
"10850";"Ship Goods Express";"2017-09-18T05:19:46"
"10850";"Receive Delivery Confirmation";"2017-10-07T10:29:27"
"10851";"Receive Customer Order";"2017-06-22T05:14:41"
"10851";"Receive Payment";"2017-06-26T06:23:37"
"10851";"Ship Goods Express";"2017-06-26T22:29:40"
"10851";"Receive Delivery Confirmation";"2017-07-02T06:17:32"
"10852";"Receive Customer Order";"2017-07-03T04:36:15"
"10852";"Receive Payment";"2017-07-05T17:25:28"
"10852";"Ship Goods Express";"2017-07-06T07:59:53"
"10852";"Receive Delivery Confirmation";"2017-07-15T03:32:30"
"10853";"Receive Customer Order";"2017-08-02T10:44:09"
"10853";"Receive Payment";"2017-08-06T16:59:37"
"10853";"Ship Goods Express";"2017-08-07T00:27:56"
"10853";"Receive Delivery Confirmation";"2017-08-18T17:05:55"
"10854";"Receive Customer Order";"2017-07-12T19:28:03"
"10854";"Receive Payment";"2017-07-14T10:43:02"
"10854";"Ship Goods Express";"2017-07-14T16:11:01"
"10854";"Receive Delivery Confirmation";"2017-07-20T00:22:59"
"10855";"Receive Customer Order";"2017-08-31T01:23:36"
"10855";"Receive Payment";"2017-09-02T08:33:33"
"10855";"Ship Goods Express";"2017-09-04T07:37:04"
"10855";"Receive Delivery Confirmation";"2017-09-15T04:50:13"
"10856";"Receive Customer Order";"2017-06-08T23:54:46"
"10856";"Receive Payment";"2017-06-11T11:05:28"
"10856";"Ship Goods Express";"2017-06-12T19:12:07"
"10856";"Receive Delivery Confirmation";"2017-06-24T13:10:31"
"10857";"Receive Customer Order";"2017-06-19T06:20:37"
"10857";"Receive Payment";"2017-06-22T00:56:52"
"10857";"Ship Goods Express";"2017-06-24T00:30:18"
"10857";"Receive Delivery Confirmation";"2017-07-07T21:35:16"
"10858";"Receive Customer Order";"2017-06-08T04:19:56"
"10858";"Receive Payment";"2017-06-10T13:01:51"
"10858";"Ship Goods Express";"2017-06-12T04:38:21"
"10858";"Receive Delivery Confirmation";"2017-06-27T16:09:41"
"10859";"Receive Customer Order";"2017-09-06T23:59:26"
"10859";"Receive Payment";"2017-09-11T04:47:41"
"10859";"Ship Goods Express";"2017-09-13T00:39:31"
"10859";"Receive Delivery Confirmation";"2017-09-26T18:49:03"
"10860";"Receive Customer Order";"2017-09-18T17:47:24"
"10860";"Receive Payment";"2017-09-23T04:32:45"
"10860";"Ship Goods Express";"2017-09-24T05:06:10"
"10860";"Receive Delivery Confirmation";"2017-10-04T13:32:11"
"10861";"Receive Customer Order";"2017-07-09T03:41:43"
"10861";"Receive Payment";"2017-07-12T01:43:11"
"10861";"Ship Goods Express";"2017-07-13T22:12:45"
"10861";"Receive Delivery Confirmation";"2017-08-01T08:31:44"
"10862";"Receive Customer Order";"2017-06-27T11:28:25"
"10862";"Receive Payment";"2017-07-01T13:46:13"
"10862";"Ship Goods Express";"2017-07-02T02:39:26"
"10862";"Receive Delivery Confirmation";"2017-07-17T08:19:29"
"10863";"Receive Customer Order";"2017-06-24T02:55:36"
"10863";"Receive Payment";"2017-06-26T20:51:21"
"10863";"Ship Goods Express";"2017-06-27T04:15:11"
"10863";"Receive Delivery Confirmation";"2017-07-15T19:28:33"
"10864";"Receive Customer Order";"2017-06-29T15:58:05"
"10864";"Receive Payment";"2017-07-01T09:09:24"
"10864";"Ship Goods Express";"2017-07-02T11:44:39"
"10864";"Receive Delivery Confirmation";"2017-07-11T09:39:44"
"10865";"Receive Customer Order";"2017-08-11T14:48:18"
"10865";"Receive Payment";"2017-08-13T18:21:42"
"10865";"Ship Goods Express";"2017-08-14T04:32:24"
"10865";"Receive Delivery Confirmation";"2017-08-30T00:59:39"
"10866";"Receive Customer Order";"2017-07-21T20:21:12"
"10866";"Receive Payment";"2017-07-25T08:46:01"
"10866";"Ship Goods Express";"2017-07-26T23:00:53"
"10866";"Receive Delivery Confirmation";"2017-08-04T18:39:46"
"10867";"Receive Customer Order";"2017-08-03T20:49:17"
"10867";"Receive Payment";"2017-08-07T00:49:34"
"10867";"Ship Goods Express";"2017-08-08T13:55:35"
"10867";"Receive Delivery Confirmation";"2017-08-22T02:45:12"
"10868";"Receive Customer Order";"2017-09-08T17:19:26"
"10868";"Receive Payment";"2017-09-12T21:43:14"
"10868";"Ship Goods Express";"2017-09-13T05:23:09"
"10868";"Receive Delivery Confirmation";"2017-09-29T19:22:01"
"10869";"Receive Customer Order";"2017-08-08T17:07:31"
"10869";"Receive Payment";"2017-08-12T18:06:50"
"10869";"Ship Goods Express";"2017-08-12T21:52:04"
"10869";"Receive Delivery Confirmation";"2017-08-21T09:20:18"
"10870";"Receive Customer Order";"2017-07-13T23:11:56"
"10870";"Receive Payment";"2017-07-16T02:19:59"
"10870";"Ship Goods Express";"2017-07-17T10:13:32"
"10870";"Receive Delivery Confirmation";"2017-07-23T19:41:28"
"10871";"Receive Customer Order";"2017-06-20T10:17:07"
"10871";"Receive Payment";"2017-06-24T08:09:50"
"10871";"Ship Goods Express";"2017-06-24T11:55:34"
"10871";"Receive Delivery Confirmation";"2017-07-04T10:56:51"
"10872";"Receive Customer Order";"2017-09-28T04:21:04"
"10872";"Receive Payment";"2017-10-01T03:43:42"
"10872";"Ship Goods Express";"2017-10-02T00:23:03"
"10872";"Receive Delivery Confirmation";"2017-10-14T04:32:47"
"10873";"Receive Customer Order";"2017-08-15T13:02:26"
"10873";"Receive Payment";"2017-08-17T04:31:07"
"10873";"Ship Goods Express";"2017-08-19T00:18:26"
"10873";"Receive Delivery Confirmation";"2017-09-06T01:21:34"
"10874";"Receive Customer Order";"2017-06-04T19:26:43"
"10874";"Receive Payment";"2017-06-09T04:01:03"
"10874";"Ship Goods Express";"2017-06-10T09:34:16"
"10874";"Receive Delivery Confirmation";"2017-06-16T16:43:44"
"10875";"Receive Customer Order";"2017-06-22T14:29:57"
"10875";"Receive Payment";"2017-06-26T23:44:50"
"10875";"Ship Goods Express";"2017-06-28T06:54:26"
"10875";"Receive Delivery Confirmation";"2017-07-07T18:28:09"
"10876";"Receive Customer Order";"2017-07-14T21:26:18"
"10876";"Receive Payment";"2017-07-18T04:06:04"
"10876";"Send T-shirt to Printing";"2017-07-20T15:27:22"
"10876";"T-shirt Printed";"2017-07-22T05:50:52"
"10876";"Receive T-shirt from Printing";"2017-07-23T15:10:34"
"10876";"Ship Goods Express";"2017-07-24T14:23:52"
"10876";"Receive Delivery Confirmation";"2017-07-26T18:56:02"
"10877";"Receive Customer Order";"2017-09-05T17:37:38"
"10877";"Receive Payment";"2017-09-09T20:34:21"
"10877";"Send T-shirt to Printing";"2017-09-11T10:59:26"
"10877";"T-shirt Printed";"2017-09-16T09:02:58"
"10877";"Receive T-shirt from Printing";"2017-09-18T05:19:03"
"10877";"Ship Goods Express";"2017-09-19T09:40:14"
"10877";"Receive Delivery Confirmation";"2017-09-22T22:02:40"
"10878";"Receive Customer Order";"2017-07-06T23:24:41"
"10878";"Receive Payment";"2017-07-09T01:21:31"
"10878";"Send T-shirt to Printing";"2017-07-10T15:13:29"
"10878";"T-shirt Printed";"2017-07-14T06:45:24"
"10878";"Receive T-shirt from Printing";"2017-07-16T00:02:54"
"10878";"Ship Goods Express";"2017-07-17T04:32:01"
"10878";"Receive Delivery Confirmation";"2017-07-21T03:07:39"
"10879";"Receive Customer Order";"2017-07-03T13:21:38"
"10879";"Receive Payment";"2017-07-05T22:12:20"
"10879";"Send T-shirt to Printing";"2017-07-08T21:48:20"
"10879";"T-shirt Printed";"2017-07-12T09:33:33"
"10879";"Receive T-shirt from Printing";"2017-07-13T07:35:54"
"10879";"Ship Goods Express";"2017-07-14T11:03:42"
"10879";"Receive Delivery Confirmation";"2017-07-17T06:05:04"
"10880";"Receive Customer Order";"2017-06-20T00:55:08"
"10880";"Receive Payment";"2017-06-24T18:10:39"
"10880";"Send T-shirt to Printing";"2017-06-26T09:06:20"
"10880";"T-shirt Printed";"2017-06-28T08:48:23"
"10880";"Receive T-shirt from Printing";"2017-06-30T03:13:15"
"10880";"Ship Goods Express";"2017-06-30T16:20:11"
"10880";"Receive Delivery Confirmation";"2017-07-03T06:42:27"
"10881";"Receive Customer Order";"2017-06-13T14:32:32"
"10881";"Receive Payment";"2017-06-16T08:21:48"
"10881";"Send T-shirt to Printing";"2017-06-17T19:24:06"
"10881";"T-shirt Printed";"2017-06-20T08:11:37"
"10881";"Receive T-shirt from Printing";"2017-06-22T09:08:42"
"10881";"Ship Goods Express";"2017-06-23T01:28:50"
"10881";"Receive Delivery Confirmation";"2017-06-25T05:34:10"
"10882";"Receive Customer Order";"2017-07-17T04:50:27"
"10882";"Receive Payment";"2017-07-18T15:05:28"
"10882";"Send T-shirt to Printing";"2017-07-19T10:56:52"
"10882";"T-shirt Printed";"2017-07-22T13:32:40"
"10882";"Receive T-shirt from Printing";"2017-07-23T09:28:04"
"10882";"Ship Goods Express";"2017-07-23T23:14:55"
"10882";"Receive Delivery Confirmation";"2017-07-26T01:21:58"
"10883";"Receive Customer Order";"2017-08-15T11:41:39"
"10883";"Receive Payment";"2017-08-16T18:15:10"
"10883";"Send T-shirt to Printing";"2017-08-19T12:44:15"
"10883";"T-shirt Printed";"2017-08-22T21:57:42"
"10883";"Receive T-shirt from Printing";"2017-08-24T08:50:12"
"10883";"Ship Goods Express";"2017-08-25T17:40:17"
"10883";"Receive Delivery Confirmation";"2017-08-29T18:02:31"
"10884";"Receive Customer Order";"2017-08-19T04:23:59"
"10884";"Receive Payment";"2017-08-20T05:58:59"
"10884";"Send T-shirt to Printing";"2017-08-22T02:11:05"
"10884";"T-shirt Printed";"2017-08-27T03:12:17"
"10884";"Receive T-shirt from Printing";"2017-08-27T08:11:47"
"10884";"Ship Goods Express";"2017-08-27T11:23:04"
"10884";"Receive Delivery Confirmation";"2017-08-31T17:07:14"
"10885";"Receive Customer Order";"2017-09-16T23:21:09"
"10885";"Receive Payment";"2017-09-21T03:12:00"
"10885";"Send T-shirt to Printing";"2017-09-22T23:09:23"
"10885";"T-shirt Printed";"2017-09-28T06:53:22"
"10885";"Receive T-shirt from Printing";"2017-09-30T09:07:59"
"10885";"Ship Goods Express";"2017-10-01T18:38:52"
"10885";"Receive Delivery Confirmation";"2017-10-05T12:23:52"
"10886";"Receive Customer Order";"2017-07-31T14:58:28"
"10886";"Receive Payment";"2017-08-01T15:18:29"
"10886";"Send T-shirt to Printing";"2017-08-04T10:57:31"
"10886";"T-shirt Printed";"2017-08-05T01:28:09"
"10886";"Receive T-shirt from Printing";"2017-08-05T15:11:29"
"10886";"Ship Goods Express";"2017-08-07T09:04:17"
"10886";"Receive Delivery Confirmation";"2017-08-10T21:08:26"
"10887";"Receive Customer Order";"2017-07-10T10:46:47"
"10887";"Receive Payment";"2017-07-15T02:59:13"
"10887";"Send T-shirt to Printing";"2017-07-16T16:10:30"
"10887";"T-shirt Printed";"2017-07-21T08:09:06"
"10887";"Receive T-shirt from Printing";"2017-07-23T02:51:04"
"10887";"Ship Goods Express";"2017-07-24T03:24:46"
"10887";"Receive Delivery Confirmation";"2017-07-27T03:34:00"
"10888";"Receive Customer Order";"2017-08-26T23:30:46"
"10888";"Receive Payment";"2017-08-29T13:02:17"
"10888";"Send T-shirt to Printing";"2017-08-30T02:54:52"
"10888";"T-shirt Printed";"2017-08-31T21:58:54"
"10888";"Receive T-shirt from Printing";"2017-09-04T11:33:29"
"10888";"Ship Goods Express";"2017-09-04T16:39:00"
"10888";"Receive Delivery Confirmation";"2017-09-08T17:56:39"
"10889";"Receive Customer Order";"2017-07-21T06:23:53"
"10889";"Receive Payment";"2017-07-23T12:17:27"
"10889";"Send T-shirt to Printing";"2017-07-23T21:56:20"
